radius,diameter,center,density,sw_omega,wiener_idx,wiener_idx_weight,node_connectivity_wholeG,mean_clusteringC,max_indSet,assortativityCoefficient,bridges,katz_centrality,g_cliqueNumber,g_numberOfMaxClique,transitivity,clusteringC_weight,local_efficiency,global_efficiency,isolates,non_randomness,relative_nonRandomness,rich_club_coefficient,average_shortestPathLength,s_metric,closeness_vitality,nodes_degree,size_weight,wiener_idx_minST_weight,wiener_idx_maxST_weight,size_minST_weight,size_maxST_weight,connected_components
1,2,"[6, 11, 15]",0.9141025641025641,-0.0004574100426912864,847.0,2458.513469110181,18,0.939,"{32, 33, 34, 35}",-0.09269925684749346,[],"{0: (0.15669305411723908+0j), 1: (0.15669305411723908+0j), 2: (0.15675117384532183+0j), 3: (0.15670110595093867+0j), 4: (0.15559829099511036+0j), 5: (0.15669305411723908+0j), 6: (0.1545364377426715+0j), 7: (0.15560634282880997+0j), 8: (0.15670110595093867+0j), 9: (0.1555612083858912+0j), 10: (0.15672631580933158+0j), 11: (0.1545364377426715+0j), 12: (0.15565641072319314+0j), 13: (0.15559829099511036+0j), 14: (0.15671826397563196+0j), 15: (0.1545364377426715+0j), 16: (0.15565641072319314+0j), 17: (0.1555612083858912+0j), 18: (0.15672631580933158+0j), 19: (0.15565641072319314+0j), 20: (0.15671826397563196+0j), 21: (0.15774584608960018+0j), 22: (0.15559829099511036+0j), 23: (0.15675117384532183+0j), 24: (0.15565641072319314+0j), 25: (0.15782107893146025+0j), 26: (0.15559829099511036+0j), 27: (0.15675117384532183+0j), 28: (0.15565641072319314+0j), 29: (0.15565641072319314+0j), 30: (0.15563120086480023+0j), 31: (0.15779591398398332+0j), 32: (0.17575538625885942+0j), 33: (0.16789833943393712+0j), 34: (0.16081548628429185+0j), 35: (0.1639492581162234+0j), 36: (0.17179925713037084+0j), 37: (0.16663477954131267+0j), 38: (0.15987784005688965+0j), 39: (0.1588147096101984+0j)}",33,13,0.9401416859030486,"{0: 0.23919338942770804, 1: 0.25759298194882635, 2: 0.21795435146091324, 3: 0.19953944861685824, 4: 0.21412907665804132, 5: 0.23572728384624678, 6: 0.18323934523090174, 7: 0.18248079606012502, 8: 0.21224950886875588, 9: 0.18855056654340227, 10: 0.19545522468628448, 11: 0.23275472543683756, 12: 0.20688492323050892, 13: 0.20783196270919102, 14: 0.23608660750663552, 15: 0.20118438502352473, 16: 0.2031509709666403, 17: 0.1899349155944284, 18: 0.24011586136972043, 19: 0.2326441449641661, 20: 0.24888162332034863, 21: 0.2870058872450731, 22: 0.22136754048831792, 23: 0.18142862373235163, 24: 0.17730401362201642, 25: 0.21708340915944543, 26: 0.20144574066167587, 27: 0.19218661015658733, 28: 0.18580259450041198, 29: 0.18834410634450607, 30: 0.1755076095305676, 31: 0.18666587746827945, 32: 0.09456819638933592, 33: 0.10952043683009409, 34: 0.11070302534112814, 35: 0.12060561889348459, 36: 0.09471568599763065, 37: 0.09068607186246329, 38: 0.14124837527645775, 39: 0.17038793149455075}",0.9713955242017356,0.9570512820512821,[],272.6274831843624,597.7878361058268,"{0: 0.9141025641025641, 1: 0.9141025641025641, 2: 0.9141025641025641, 3: 0.9141025641025641, 4: 0.9141025641025641, 5: 0.9141025641025641, 6: 0.9141025641025641, 7: 0.9141025641025641, 8: 0.9141025641025641, 9: 0.9141025641025641, 10: 0.9141025641025641, 11: 0.9141025641025641, 12: 0.9141025641025641, 13: 0.9141025641025641, 14: 0.9141025641025641, 15: 0.9141025641025641, 16: 0.9141025641025641, 17: 0.9141025641025641, 18: 0.9379217273954116, 19: 0.9379217273954116, 20: 0.9379217273954116, 21: 0.9379217273954116, 22: 0.957325746799431, 23: 0.957325746799431, 24: 0.957325746799431, 25: 0.957325746799431, 26: 0.9714714714714715, 27: 0.9873015873015873, 28: 0.9873015873015873, 29: 0.9873015873015873, 30: 0.9949579831932773, 31: 0.9949579831932773, 32: 0.9949579831932773, 33: 0.9982174688057041, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0}",3.151940345013053,935473.0,"{0: 132.2460870541663, 1: 141.92364917137547, 2: 134.87314929502327, 3: 116.27178151901762, 4: 124.15345121741439, 5: 151.90091222265846, 6: 130.44155991728394, 7: 113.2620344914335, 8: 133.12815371242232, 9: 145.5836352685301, 10: 160.64964864348167, 11: 118.17305408079164, 12: 131.01653391834998, 13: 127.29693890858016, 14: 145.28374593596527, 15: 117.96906998049553, 16: 131.4819990357705, 17: 126.9805031590895, 18: 118.04205049680786, 19: 114.53222656284424, 20: 132.27166754794098, 21: 123.4872610656762, 22: 134.0808832541111, 23: 121.46786325733001, 24: 130.43274681343655, 25: 113.72595971511464, 26: 134.99735525412962, 27: 126.64120434041297, 28: 137.61832041771504, 29: 136.56560972948137, 30: 116.29175058266264, 31: 138.98303387640863, 32: 12.806685800181185, 33: 37.618897034413294, 34: -9.983533755008011, 35: 81.90036195361517, 36: -34.94369604255871, 37: -96.20324147927931, 38: 98.80324359758833, 39: 89.35175900164404}","[(0, 321.8788456171437), (1, 359.4777261115718), (2, 276.26273999219563), (3, 253.78555516519816), (4, 289.75126715347255), (5, 316.9558295880501), (6, 248.13069646877426), (7, 230.7564029615521), (8, 269.52947037918835), (9, 240.18458194708987), (10, 237.37506813125552), (11, 352.78371504635913), (12, 278.30386670674653), (13, 280.8197719383274), (14, 314.89538103677324), (15, 278.8063853859733), (16, 261.6965474480581), (17, 248.22228640833117), (18, 319.78961348676137), (19, 327.2547574624215), (20, 340.71243839582803), (21, 408.08211407189987), (22, 306.63432004148524), (23, 209.16068659027025), (24, 214.12298358174183), (25, 259.13748169257764), (26, 269.1916762086102), (27, 237.62337491055172), (28, 240.71666853320394), (29, 235.60355948945787), (30, 212.45522844982602), (31, 208.30972090512668), (32, 34.86204330635115), (33, 60.84002225014331), (34, 82.15123374931345), (35, 79.5840313238848), (36, 45.53104428724658), (37, 64.39333730217125), (38, 130.4652208657429), (39, 174.35608117349224)]",4760.296887782085,3475.3926123038946,45383.95739594745,55.022668752794175,526.491091101342,connectedGraph
