radius,diameter,center,density,sw_omega,wiener_idx,wiener_idx_weight,node_connectivity_wholeG,mean_clusteringC,max_indSet,assortativityCoefficient,bridges,katz_centrality,g_cliqueNumber,g_numberOfMaxClique,transitivity,clusteringC_weight,local_efficiency,global_efficiency,isolates,non_randomness,relative_nonRandomness,rich_club_coefficient,average_shortestPathLength,s_metric,closeness_vitality,nodes_degree,size_weight,wiener_idx_minST_weight,wiener_idx_maxST_weight,size_minST_weight,size_maxST_weight
2,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",0.8102564102564103,-0.005574711948472144,928.0,2909.8578366754928,9,0.908,"{32, 33, 1, 36, 39}",-0.07527119777690446,[],"{0: (0.15043516063882506+0j), 1: (0.15636143467760516+0j), 2: (0.1519659849154005+0j), 3: (0.15193649073106313+0j), 4: (0.15031931730934334+0j), 5: (0.15206435590289583+0j), 6: (0.1562650060863303+0j), 7: (0.15203716235962622+0j), 8: (0.15499605261120347+0j), 9: (0.15206435590289583+0j), 10: (0.152077088460449+0j), 11: (0.150523099709835+0j), 12: (0.15040775312749827+0j), 13: (0.15346307197035036+0j), 14: (0.1562650060863303+0j), 15: (0.15350724110846137+0j), 16: (0.15483485343831796+0j), 17: (0.1534505533808544+0j), 18: (0.15350724110846137+0j), 19: (0.15493128202959283+0j), 20: (0.1519617418781123+0j), 21: (0.15499605261120347+0j), 22: (0.15056302581065775+0j), 23: (0.15034319651394484+0j), 24: (0.15492487516697775+0j), 25: (0.15037039005721442+0j), 26: (0.15642620525921583+0j), 27: (0.15629784334023814+0j), 28: (0.15777906873612157+0j), 29: (0.15345479641814264+0j), 30: (0.15357841855268708+0j), 31: (0.15642620525921583+0j), 32: (0.18686233511058475+0j), 33: (0.18152194428323098+0j), 34: (0.17140243838763497+0j), 35: (0.18634932553699746+0j), 36: (0.18306140617143524+0j), 37: (0.15739607261825406+0j), 38: (0.1635711703681797+0j), 39: (0.17291602998601913+0j)}",32,17,0.9093030037911928,"{0: 0.11809384848546436, 1: 0.08689393751153751, 2: 0.09815017163578607, 3: 0.1520936575366247, 4: 0.16678168689747142, 5: 0.09566063452097187, 6: 0.1408878490126856, 7: 0.09607185131939694, 8: 0.1222609967627923, 9: 0.12512207095037126, 10: 0.10738103230103897, 11: 0.10369889295368509, 12: 0.10086023122510114, 13: 0.11720907682840366, 14: 0.1304208402057075, 15: 0.11852243622499897, 16: 0.14280773755850265, 17: 0.11206213004608374, 18: 0.08221879570680429, 19: 0.12441162830416778, 20: 0.16834574658449705, 21: 0.09846891054098364, 22: 0.0742115778962531, 23: 0.061364913878631515, 24: 0.12470374616867254, 25: 0.109196714285799, 26: 0.14049990975226856, 27: 0.17147593178197618, 28: 0.1394876063484421, 29: 0.11061277898320052, 30: 0.07526403397965276, 31: 0.12444257691494297, 32: 0.03969784170928763, 33: 0.026802753923760855, 34: 0.03223187300480208, 35: 0.018476658515372633, 36: 0.036589446155517145, 37: 0.04393671471740099, 38: 0.034138321565301534, 39: 0.035738026336926514}",0.956664041259395,0.9051282051282051,[],556.4657065954564,946.1965851379524,"{0: 0.8102564102564103, 1: 0.8102564102564103, 2: 0.8102564102564103, 3: 0.8102564102564103, 4: 0.8102564102564103, 5: 0.8102564102564103, 6: 0.8102564102564103, 7: 0.8102564102564103, 8: 0.8102564102564103, 9: 0.8733997155049786, 10: 0.8733997155049786, 11: 0.8733997155049786, 12: 0.9039039039039038, 13: 0.9365079365079365, 14: 0.9365079365079365, 15: 0.9365079365079365, 16: 0.9365079365079365, 17: 0.9365079365079365, 18: 0.9365079365079365, 19: 0.9365079365079365, 20: 0.957983193277311, 21: 0.9803921568627451, 22: 0.9803921568627451, 23: 0.9803921568627451, 24: 0.9803921568627451, 25: 0.9803921568627451, 26: 0.9803921568627451, 27: 0.9962121212121212, 28: 0.9962121212121212, 29: 0.9962121212121212, 30: 0.9962121212121212, 31: 0.9962121212121212, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0}",3.7305869700967857,710212.0,"{0: 118.88138629069454, 1: 162.44984821116986, 2: 134.40815992564922, 3: 131.37466316599603, 4: 112.64878224962922, 5: 134.575569828879, 6: 189.74701422409134, 7: 164.65411793227258, 8: 156.97906037918074, 9: 146.96256669576405, 10: 150.2865124480436, 11: 147.05429815831576, 12: 129.69011595593656, 13: 152.59767142216424, 14: 177.33762711015606, 15: 143.50996233398564, 16: 158.248300973019, 17: 151.9453348130737, 18: 119.57588442007273, 19: 151.0351405447591, 20: 143.66434881174428, 21: 127.92169477796506, 22: 117.60244446483557, 23: 119.03835320274857, 24: 176.04149149369596, 25: 122.73350414304014, 26: 148.8497497477756, 27: 153.60075597419836, 28: 194.2701071423785, 29: 145.93761739651154, 30: 169.5274224564232, 31: 227.89262729667826, 32: 121.82550854465171, 33: 90.5382419449138, 34: 28.883254421402853, 35: 118.095522101607, 36: 11.31596907146968, 37: -28.957476548802788, 38: -113.61859343107562, 39: 5.012223797283696}","[(0, 589.7648593468293), (1, 268.01932770238045), (2, 414.2155284474389), (3, 823.3159113055337), (4, 1069.1096412365157), (5, 384.5103045813548), (6, 551.3440129919285), (7, 413.7359285873473), (8, 477.29050682424014), (9, 583.9018597624024), (10, 465.450334928957), (11, 481.8641021699788), (12, 483.47993373490664), (13, 514.3949267254619), (14, 487.83849481786854), (15, 490.26184944208387), (16, 624.0241144662222), (17, 453.95576015024017), (18, 284.0607093591678), (19, 476.9191486656518), (20, 944.1052175881409), (21, 339.78035378026556), (22, 278.499030710309), (23, 222.4226222089285), (24, 493.0014615712296), (25, 521.3559070372131), (26, 542.1007324400294), (27, 786.1726752393544), (28, 489.83718502813053), (29, 435.180669298356), (30, 248.13551785337972), (31, 456.4770919749872), (32, 15.993134224675941), (33, 24.39403249573585), (34, 49.99720923657388), (35, 18.706247110617074), (36, 20.45282197409658), (37, 99.11030848422224), (38, 62.33755781006401), (39, 43.386122466921236)]",8214.45157688987,5414.23204358634,167998.9014023425,58.87818194900974,1403.2025795139243
